franchisee_name,name_variants,first_name,total_units,brands_operated,brand_count,is_multi_brand,primary_state,all_states,tier,instantly_sequence,messaging_note,apollo_search_hint,apollo_company,apollo_email,apollo_linkedin,apollo_title,restaurant_phone,sample_address
"Fulenwider Enterprises, Inc.",,Fulenwider,17,KFC,1,No,NC,GA | NC | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Fulenwider Enterprises, Inc. KFC franchisee NC",,,,,786/845-6402,369 Bracketts Way
"Northwest Restaurants Oregon, Inc.",,Northwest,17,KFC,1,No,OR,OR,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Northwest Restaurants Oregon, Inc. KFC franchisee OR",,,,,425/486-6336,18735 S.W. Tualatin
Dennis Graspointner,,Dennis,17,McDonald's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Dennis Graspointner McDonald's franchisee CA,,,,,209-736-9289,33 NORTH MAIN STREET
Randell S Baremor,,Randell,17,McDonald's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Randell S Baremor McDonald's franchisee CA,,,,,951-845-8236,1492 E 2ND MARKETPLACE
Mikesh A Patel,,Mikesh,17,McDonald's,1,No,GA,GA | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Mikesh A Patel McDonald's franchisee GA,,,,,706-658-2692,5888 HWY 53
Matthew Dodd,,Matthew,17,McDonald's,1,No,KY,IN | KY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Matthew Dodd McDonald's franchisee KY,,,,,812-738-1300,2035 OLD ST RD 135 N
Christopher J Krampe,,Christopher,17,McDonald's,1,No,LA,LA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Christopher J Krampe McDonald's franchisee LA,,,,,225-355-9150,6006 PLANK ROAD
Robert L Spangler,,Robert,17,McDonald's,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Robert L Spangler McDonald's franchisee MI,,,,,810-743-1120,G3391 S SAGINAW ST
Lori Lynn Schulz,,Lori,17,McDonald's,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Lori Lynn Schulz McDonald's franchisee MI,,,,,231-779-1775,6231 M 115
Yasmin Hyder,,Yasmin,17,McDonald's,1,No,MN,MN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Yasmin Hyder McDonald's franchisee MN,,,,,952-432-2185,7667 150TH ST W
John C Blickle,,John,17,McDonald's,1,No,OH,OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",John C Blickle McDonald's franchisee OH,,,,,330-836-2951,1720 W EXCHANGE ST
Luke Humbard,,Luke,17,McDonald's,1,No,OH,OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Luke Humbard McDonald's franchisee OH,,,,,419-483-2215,100 MCDONALD'S DR
Lee Adams,,Lee,17,McDonald's,1,No,WA,OR | WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Lee Adams McDonald's franchisee WA,,,,,541-567-2544,1320 N 1ST
Henry Charles O'Reilly,,Henry,17,McDonald's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Henry Charles O'Reilly McDonald's franchisee TX,,,,,972-727-2701,104 CENTRAL EXPY
Matthew J Hadwin,,Matthew,17,McDonald's,1,No,WA,WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Matthew J Hadwin McDonald's franchisee WA,,,,,360-687-9666,515 W MAIN ST
Jeffrey Fish,,Jeffrey,17,McDonald's,1,No,WI,WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Jeffrey Fish McDonald's franchisee WI,,,,,715-223-8700,601 S 4TH ST
"Calpac Pizza, Llc",,Calpac,17,Pizza Hut,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Calpac Pizza, Llc Pizza Hut franchisee CA",,,,,209/358-8646,855 E Bellevue Rd
"Hut Diggity, Inc.",,Hut,17,Pizza Hut,1,No,IN,IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Hut Diggity, Inc. Pizza Hut franchisee IN",,,,,260/589-4030,1136 Us Highway 27 N
"Peru Pizza Company, Inc.",,Peru,17,Pizza Hut,1,No,IN,IN | KY | OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Peru Pizza Company, Inc. Pizza Hut franchisee IN",,,,,765/564-4545,806 Bicycle Bridge Rd
"Jrp Restaurant Group, Inc.",,Jrp,17,Pizza Hut,1,No,OH,MI | OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Jrp Restaurant Group, Inc. Pizza Hut franchisee OH",,,,,517/265-1300,1515 E US Hwy 223 Unit 2
Hut Carolinas Llc,,Hut,17,Pizza Hut,1,No,NC,NC | TN | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Hut Carolinas Llc Pizza Hut franchisee NC,,,,,336/595-1459,5188 Reidsville Rd.
"Sodexo Operations, Llc",,Sodexo,17,Pizza Hut,1,No,LA,AZ | CO | GA | IN | KY | LA | MD | MO | OK | TX | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Sodexo Operations, Llc Pizza Hut franchisee LA",,,,,928/523-3805,1050 S. Knoles Drive
"Milton Group, Inc.",,Milton,17,Popeyes,1,No,CA,CA | NV,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Milton Group, Inc. Popeyes franchisee CA",,,,,(951) 845-0006,501 E 5th St
Apple Georgia Llc,,Apple,16,Applebee's,1,No,GA,GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Apple Georgia Llc Applebee's franchisee GA,,,,,(706) 869-7795,4015 Gateway Blvd
Apple New Mexico Llc,,Apple,16,Applebee's,1,No,NM,NM,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Apple New Mexico Llc Applebee's franchisee NM,,,,,(575) 392-7457,1330 W. Joe Harvey Blvd.
East Highland Llc,,East,16,Burger King,1,No,NV,AZ | NV,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",East Highland Llc Burger King franchisee NV,,,,,(928) 758-4644,4753 S Highway 95
Donahue,,Donahue,16,Burger King,1,No,CO,CO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Donahue Burger King franchisee CO,,,,,(303) 427-8985,5255 West 80th Ave
Donahue/Oceguera,,Donahue/Oceguera,16,Burger King,1,No,CO,CO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Donahue/Oceguera Burger King franchisee CO,,,,,(303) 366-0441,12119 East Mississippi Ave
Kansas King Inc.,,Kansas,16,Burger King,1,No,KS,KS | NE,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Kansas King Inc. Burger King franchisee KS,,,,,(785) 364-4800,403 Arizona
"Northwind Investments, Inc.",,Northwind,16,Burger King,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Northwind Investments, Inc. Burger King franchisee MI",,,,,(616) 895-4944,4842 Lake Michigan Dr
Richeson Restaurants Inc #1,,Richeson,16,Dairy Queen,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Richeson Restaurants Inc #1 Dairy Queen franchisee TX,,,,,3257623232,300 Hill St
"Hall, Zan R.",,"Hall,",16,Domino's,1,No,AL,AL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Hall, Zan R. Domino's franchisee AL",,,,,(256) 673-4040,11893 US Hwy 431 Unite E
"Mollaghasemi-Tabrizi, Gholamhossein",,"Mollaghasemi-Tabrizi,",16,Domino's,1,No,CA,CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mollaghasemi-Tabrizi, Gholamhossein Domino's franchisee CA",,,,,(951) 685-7777,8022 Limonite Ave. Unit 107
"Feavel, Jay B.",,"Feavel,",16,Domino's,1,No,CO,CO | WY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Feavel, Jay B. Domino's franchisee CO",,,,,(970) 353-6500,3521 W. 10th St.
"Babich, Scott Joseph",,"Babich,",16,Domino's,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Babich, Scott Joseph Domino's franchisee FL",,,,,(954) 341-0600,8038 Wiles Rd
"Vickers, Chad",,"Vickers,",16,Domino's,1,No,IL,IL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Vickers, Chad Domino's franchisee IL",,,,,(815) 780-2900,248 Republic Avenue
"Dally, Jason",,"Dally,",16,Domino's,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Dally, Jason Domino's franchisee MI",,,,,(586) 257-0222,13734 Twelve Mile Road
"Hancock, Bryan Gregory",,"Hancock,",16,Domino's,1,No,WA,WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Hancock, Bryan Gregory Domino's franchisee WA",,,,,(253) 617-3223,22219 Mountain Highway East
"Suncakes Nc, Llc",,Suncakes,16,IHOP,1,No,NC,NC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Suncakes Nc, Llc IHOP franchisee NC",,,,,980-391-4470,1026 Glenway Drive
"One Whirld, Inc.",,One,16,Jamba,1,No,CALIFORNIA,CALIFORNIA | NEVADA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","One Whirld, Inc. Jamba franchisee CALIFORNIA",,,,,707.648.1631,6050 Main St.
"Jeight, Inc.",,"Jeight,",16,Jimmy John's,1,No,AL,AL | GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Jeight, Inc. Jimmy John's franchisee AL",,,,,205-564-8228,634 1st St N
"All American Jj'S, Llc",,All,16,Jimmy John's,1,No,GA,GA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","All American Jj'S, Llc Jimmy John's franchisee GA",,,,,404-848-7181,3324 A Peachtree Rd NE
"Premium Loaves, Inc.",,Premium,16,Jimmy John's,1,No,OH,IL | OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Premium Loaves, Inc. Jimmy John's franchisee OH",,,,,708-385-6666,12070 S. Cicero Ave.
"Group 120, Inc.",,Group,16,Jimmy John's,1,No,IN,IN | MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Group 120, Inc. Jimmy John's franchisee IN",,,,,574-333-3340,2101 Bypass Rd
Jsb Ventures Llc,,Jsb,16,Jimmy John's,1,No,WI,WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Jsb Ventures Llc Jimmy John's franchisee WI,,,,,608-253-3865,1241 Kalahari Dr
"Mitra Midwest Acquisition, Llc",,Mitra,16,KFC,1,No,WI,IN | MI | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mitra Midwest Acquisition, Llc KFC franchisee WI",,,,,214/440-4144,921 W. Pike Street
"Bells And Birds, Inc.",,Bells,16,KFC,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Bells And Birds, Inc. KFC franchisee MI",,,,,989/422-3534,1490 Wright Avenue
"Felker Day, Inc.",,Felker,16,KFC,1,No,NC,NC | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Felker Day, Inc. KFC franchisee NC",,,,,704/864-4340,"1900 12th Avenue, NE"
"Ampler Pizza, Llc",,Ampler,16,Little Caesars,1,No,PENNSYLVANIA,ALABAMA | NEW JERSEY | PENNSYLVANIA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Ampler Pizza, Llc Little Caesars franchisee PENNSYLVANIA",,,,,(334) 248-6356,1541 W. Magnolia Ave. #1
William E Barnes,,William,16,McDonald's,1,No,AL,AL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",William E Barnes McDonald's franchisee AL,,,,,251-471-9007,16455 HWY 43
